Gender,Senior Citizen,Dependents,Tenure,Phone Service,Multiple Lines,Internet Service,Contract,Monthly Charges,Churn,Tenure_group,Charges_per_tenure
Male,0,Yes,72,Yes,No,DSL,Two year,25,No,Loyal,0.342465753
Female,0,No,36,Yes,Yes,DSL,Two year,56,No,Medium,1.513513514
Male,0,No,1,Yes,No,DSL,One year,44,No,New,22
Male,0,Yes,0,Yes,No,DSL,Two year,25,No,,25
Female,0,No,25,Yes,Yes,Fiber optic,Month-to-month,20,No,Medium,0.769230769
Female,0,No,8,Yes,Yes,Fiber optic,Month-to-month,19,No,New,2.111111111
Female,0,Yes,37,Yes,Yes,Fiber optic,One year,75,No,Medium,1.973684211
Male,1,No,4,Yes,Yes,DSL,One year,95,No,New,19
Female,0,Yes,28,Yes,Yes,DSL,Month-to-month,83,No,Medium,2.862068966
Female,0,No,37,No,No,DSL,One year,45,No,Medium,1.184210526
Male,0,Yes,1,Yes,Yes,DSL,One year,49,No,New,24.5
Female,0,Yes,25,Yes,No,Fiber optic,One year,20,No,Medium,0.769230769
Male,0,No,26,Yes,Yes,Fiber optic,Month-to-month,98,Yes,Medium,3.62962963
Female,1,No,9,Yes,No,DSL,Month-to-month,81,Yes,New,8.1
Female,0,Yes,21,Yes,Yes,DSL,Two year,103,Yes,Medium,4.681818182
Male,1,No,19,Yes,Yes,Fiber optic,Month-to-month,80,Yes,Medium,4
Male,0,No,18,No,Yes,Fiber optic,Month-to-month,34,No,Medium,1.789473684
Male,0,No,32,Yes,No,Fiber optic,Month-to-month,108,Yes,Medium,3.272727273
Male,1,No,23,No,Yes,DSL,One year,35,No,Medium,1.458333333
Female,0,Yes,55,Yes,No,Fiber optic,Month-to-month,75,No,Loyal,1.339285714
Male,0,No,43,Yes,No,DSL,Month-to-month,26,No,Medium,0.590909091
Male,1,No,2,Yes,No,DSL,Month-to-month,45,Yes,New,15
Female,0,No,5,Yes,No,DSL,Month-to-month,83,No,New,13.83333333
Male,0,Yes,14,Yes,Yes,Fiber optic,Two year,61,No,Medium,4.066666667
Male,0,No,4,Yes,No,DSL,Two year,61,No,New,12.2
Male,0,No,4,Yes,No,DSL,Two year,45,No,New,9
Female,0,No,12,Yes,No,DSL,Month-to-month,20,No,New,1.538461538
Female,0,No,68,Yes,Yes,Fiber optic,Month-to-month,86,No,Loyal,1.246376812
Male,0,No,10,Yes,Yes,Fiber optic,Month-to-month,86,Yes,New,7.818181818
Female,0,No,53,Yes,No,DSL,Month-to-month,95,Yes,Loyal,1.759259259
Male,0,No,27,Yes,No,DSL,Month-to-month,19,No,Medium,0.678571429
Female,1,Yes,34,Yes,No,DSL,One year,80,Yes,Medium,2.285714286
Female,1,No,11,Yes,Yes,Fiber optic,One year,85,Yes,New,7.083333333
Female,0,No,64,Yes,No,DSL,Month-to-month,26,No,Loyal,0.4
Female,0,No,13,Yes,No,Fiber optic,Two year,82,No,Medium,5.857142857
Male,0,Yes,3,Yes,Yes,DSL,Two year,20,No,New,5
Male,0,No,24,Yes,Yes,Fiber optic,Month-to-month,90,No,Medium,3.6
Female,0,No,69,Yes,Yes,Fiber optic,Month-to-month,61,No,Loyal,0.871428571
Female,0,Yes,20,Yes,Yes,DSL,Month-to-month,96,No,Medium,4.571428571
Female,0,No,48,No,Yes,DSL,Two year,45,No,Medium,0.918367347
Male,0,No,13,No,No,DSL,Two year,54,Yes,Medium,3.857142857
Male,1,No,5,Yes,No,Fiber optic,Month-to-month,86,No,New,14.33333333
Female,0,Yes,5,Yes,Yes,Fiber optic,One year,70,No,New,11.66666667
Male,1,No,1,Yes,No,DSL,One year,74,No,New,37
Male,0,Yes,30,Yes,Yes,Fiber optic,Month-to-month,94,Yes,Medium,3.032258065
Male,0,No,13,Yes,No,Fiber optic,Month-to-month,101,No,Medium,7.214285714
Female,0,No,61,Yes,No,DSL,Two year,94,No,Loyal,1.516129032
Female,0,No,4,Yes,No,DSL,Month-to-month,20,No,New,4
Female,0,Yes,10,Yes,Yes,Fiber optic,One year,55,Yes,New,5
Female,0,No,40,Yes,Yes,Fiber optic,Month-to-month,64,No,Medium,1.56097561
Male,0,No,43,Yes,No,DSL,One year,66,No,Medium,1.5
Female,0,No,1,No,Yes,Fiber optic,Two year,30,No,New,15
Female,1,No,1,Yes,Yes,DSL,One year,70,Yes,New,35
Female,0,No,19,Yes,Yes,DSL,Two year,20,No,Medium,1
Female,0,No,9,Yes,No,DSL,Month-to-month,75,No,New,7.5
Male,0,No,9,Yes,Yes,Fiber optic,Month-to-month,81,No,New,8.1
Male,0,Yes,18,Yes,Yes,Fiber optic,Month-to-month,20,No,Medium,1.052631579
Female,0,No,67,Yes,Yes,Fiber optic,Month-to-month,106,No,Loyal,1.558823529
Female,0,No,13,Yes,Yes,Fiber optic,One year,44,No,Medium,3.142857143
Male,0,No,5,Yes,No,Fiber optic,Month-to-month,70,Yes,New,11.66666667
Male,1,No,33,Yes,No,Fiber optic,Month-to-month,110,No,Medium,3.235294118
Female,0,No,62,Yes,No,DSL,One year,65,No,Loyal,1.031746032
Male,0,No,72,Yes,Yes,Fiber optic,One year,101,No,Loyal,1.383561644
Male,0,No,8,Yes,Yes,DSL,One year,84,Yes,New,9.333333333
Female,1,No,1,Yes,No,DSL,Month-to-month,46,Yes,New,23
Female,0,No,44,Yes,No,DSL,Month-to-month,95,No,Medium,2.111111111
Male,0,No,17,Yes,Yes,Fiber optic,Two year,97,No,Medium,5.388888889
Female,0,Yes,30,Yes,Yes,DSL,Two year,100,Yes,Medium,3.225806452
Male,0,Yes,69,Yes,No,DSL,One year,26,No,Loyal,0.371428571
Female,0,No,23,Yes,Yes,Fiber optic,Two year,50,No,Medium,2.083333333
Female,0,No,2,Yes,Yes,DSL,One year,86,Yes,New,28.66666667
Female,1,No,3,Yes,Yes,Fiber optic,Month-to-month,45,Yes,New,11.25
Female,0,No,30,Yes,No,DSL,One year,75,No,Medium,2.419354839
Male,0,No,1,Yes,Yes,Fiber optic,Two year,44,No,New,22
Female,1,No,8,Yes,No,DSL,Month-to-month,100,No,New,11.11111111
Male,1,No,59,Yes,No,Fiber optic,Month-to-month,83,No,Loyal,1.383333333
Female,1,No,7,Yes,No,DSL,Month-to-month,51,No,New,6.375
Female,0,Yes,37,Yes,No,DSL,Month-to-month,95,No,Medium,2.5
Male,0,Yes,49,Yes,No,Fiber optic,Month-to-month,109,No,Loyal,2.18
Female,0,No,26,Yes,No,Fiber optic,Month-to-month,82,No,Medium,3.037037037
Female,0,No,1,Yes,Yes,Fiber optic,Two year,80,Yes,New,40
Female,0,No,62,Yes,No,DSL,Two year,114,No,Loyal,1.80952381
Male,0,No,36,Yes,No,DSL,Month-to-month,95,No,Medium,2.567567568
Male,0,Yes,32,Yes,Yes,Fiber optic,Two year,20,No,Medium,0.606060606
Female,0,Yes,30,Yes,No,DSL,One year,19,No,Medium,0.612903226
Male,0,No,21,Yes,No,Fiber optic,One year,106,Yes,Medium,4.818181818
Male,0,No,66,Yes,No,Fiber optic,Month-to-month,106,Yes,Loyal,1.582089552
Male,0,No,32,Yes,No,Fiber optic,Month-to-month,80,Yes,Medium,2.424242424
Female,1,No,3,Yes,No,Fiber optic,Month-to-month,80,Yes,New,20
Female,0,Yes,69,Yes,Yes,Fiber optic,Month-to-month,20,No,Loyal,0.285714286
Male,0,No,10,Yes,Yes,Fiber optic,Two year,110,Yes,New,10
Female,1,No,1,Yes,Yes,DSL,Month-to-month,69,Yes,New,34.5
Male,0,No,69,Yes,Yes,Fiber optic,Month-to-month,91,No,Loyal,1.3
Female,1,No,4,Yes,No,Fiber optic,Month-to-month,94,Yes,New,18.8
Male,0,Yes,66,Yes,Yes,Fiber optic,One year,63,No,Loyal,0.940298507
Female,0,No,35,No,Yes,DSL,One year,24,No,Medium,0.666666667
Male,0,No,22,Yes,No,DSL,Month-to-month,105,No,Medium,4.565217391
Female,0,Yes,55,Yes,No,DSL,Month-to-month,19,No,Loyal,0.339285714
Male,0,No,9,Yes,No,Fiber optic,Month-to-month,81,Yes,New,8.1
Female,0,No,55,Yes,No,DSL,One year,90,No,Loyal,1.607142857
Female,0,No,36,Yes,Yes,Fiber optic,One year,106,No,Medium,2.864864865
Male,1,No,27,Yes,No,DSL,Month-to-month,81,Yes,Medium,2.892857143
Female,0,Yes,67,Yes,Yes,Fiber optic,Month-to-month,107,No,Loyal,1.573529412
Female,1,No,54,Yes,No,DSL,Month-to-month,102,Yes,Loyal,1.854545455
Male,0,No,62,No,No,DSL,One year,39,No,Loyal,0.619047619
Male,0,Yes,56,No,No,DSL,Two year,52,No,Loyal,0.912280702
Female,0,No,34,Yes,No,DSL,Month-to-month,110,Yes,Medium,3.142857143
Female,0,Yes,33,Yes,No,DSL,Month-to-month,86,Yes,Medium,2.529411765
Female,0,No,5,Yes,No,DSL,Month-to-month,94,Yes,New,15.66666667
Female,0,No,16,Yes,No,Fiber optic,Month-to-month,20,No,Medium,1.176470588
Male,0,No,34,Yes,No,DSL,Month-to-month,89,No,Medium,2.542857143
Female,1,No,58,Yes,No,DSL,Month-to-month,106,Yes,Loyal,1.796610169
Female,1,No,66,Yes,No,DSL,Month-to-month,71,No,Loyal,1.059701493
Male,0,No,37,Yes,No,DSL,Month-to-month,20,No,Medium,0.526315789
Female,0,Yes,6,Yes,No,DSL,One year,46,No,New,6.571428571
Male,0,No,65,Yes,No,DSL,Month-to-month,74,No,Loyal,1.121212121
Male,0,No,51,Yes,No,DSL,Month-to-month,20,No,Loyal,0.384615385
Male,0,No,2,Yes,No,DSL,Month-to-month,45,Yes,New,15
Male,0,No,18,Yes,No,Fiber optic,One year,68,No,Medium,3.578947368
Female,0,No,51,Yes,Yes,DSL,Month-to-month,60,No,Loyal,1.153846154
Male,0,No,15,Yes,Yes,DSL,Two year,100,No,Medium,6.25
Male,0,Yes,72,Yes,Yes,Fiber optic,Two year,106,No,Loyal,1.452054795
Male,0,Yes,12,Yes,No,Fiber optic,Month-to-month,19,No,New,1.461538462
Male,0,No,60,No,Yes,Fiber optic,Month-to-month,40,No,Loyal,0.655737705
Female,0,No,32,Yes,No,DSL,Month-to-month,19,No,Medium,0.575757576
Male,0,No,6,Yes,Yes,Fiber optic,Month-to-month,80,Yes,New,11.42857143
Male,0,Yes,39,Yes,Yes,Fiber optic,Two year,100,No,Medium,2.5
Male,0,No,2,Yes,Yes,Fiber optic,Month-to-month,75,No,New,25
Male,0,No,71,Yes,No,DSL,One year,79,No,Loyal,1.097222222
Female,0,No,1,Yes,No,DSL,Month-to-month,60,Yes,New,30
Male,0,No,2,Yes,No,DSL,Month-to-month,80,Yes,New,26.66666667
Female,0,Yes,72,Yes,Yes,Fiber optic,Month-to-month,110,No,Loyal,1.506849315
Female,0,No,41,Yes,No,DSL,Two year,69,No,Medium,1.642857143
Male,1,No,7,Yes,Yes,Fiber optic,Two year,75,No,New,9.375
Male,1,No,35,Yes,Yes,Fiber optic,One year,95,No,Medium,2.638888889
Male,0,No,31,Yes,Yes,Fiber optic,Two year,80,No,Medium,2.5
Male,0,Yes,45,Yes,No,DSL,One year,24,No,Medium,0.52173913
Male,0,No,15,Yes,No,DSL,Two year,93,Yes,Medium,5.8125
Male,0,Yes,27,Yes,No,Fiber optic,Month-to-month,20,No,Medium,0.714285714
Female,1,No,31,Yes,No,DSL,One year,91,No,Medium,2.84375
Female,0,Yes,41,Yes,Yes,DSL,Two year,66,Yes,Medium,1.571428571
Male,0,No,19,Yes,No,DSL,Month-to-month,19,No,Medium,0.95
Female,0,Yes,25,No,No,DSL,One year,59,Yes,Medium,2.269230769
Female,0,Yes,15,Yes,Yes,DSL,One year,105,No,Medium,6.5625
Female,0,Yes,2,Yes,Yes,Fiber optic,Month-to-month,72,No,New,24
Male,0,No,12,Yes,No,DSL,Month-to-month,50,Yes,New,3.846153846
Female,1,No,23,Yes,No,Fiber optic,Two year,79,No,Medium,3.291666667
Female,0,Yes,22,Yes,No,Fiber optic,Month-to-month,20,No,Medium,0.869565217
Male,0,Yes,71,Yes,Yes,DSL,Two year,101,No,Loyal,1.402777778
Female,1,Yes,30,Yes,Yes,Fiber optic,Month-to-month,101,No,Medium,3.258064516
Female,0,No,20,Yes,Yes,DSL,Two year,19,No,Medium,0.904761905
Male,0,No,1,Yes,No,DSL,Month-to-month,56,No,New,28
Female,0,Yes,68,Yes,Yes,DSL,Two year,85,No,Loyal,1.231884058
Male,0,No,14,Yes,No,DSL,Month-to-month,20,No,Medium,1.333333333
Male,0,Yes,2,Yes,Yes,Fiber optic,Two year,20,Yes,New,6.666666667
Male,0,No,38,Yes,Yes,Fiber optic,Month-to-month,70,No,Medium,1.794871795
Male,0,No,18,Yes,Yes,DSL,One year,20,No,Medium,1.052631579
Female,0,No,31,Yes,No,DSL,Month-to-month,104,No,Medium,3.25
Female,0,Yes,71,Yes,No,Fiber optic,Month-to-month,64,No,Loyal,0.888888889
Male,0,No,67,Yes,Yes,Fiber optic,Month-to-month,110,No,Loyal,1.617647059
Male,0,No,72,Yes,Yes,DSL,Two year,92,No,Loyal,1.260273973
Male,1,No,32,Yes,Yes,DSL,Two year,106,Yes,Medium,3.212121212
Male,0,Yes,4,Yes,Yes,Fiber optic,One year,81,Yes,New,16.2
Female,0,No,23,Yes,No,Fiber optic,Month-to-month,60,No,Medium,2.5
Female,0,Yes,66,Yes,No,DSL,Two year,67,No,Loyal,1
Male,1,No,57,Yes,No,DSL,Two year,105,No,Loyal,1.810344828
Female,0,No,36,Yes,No,DSL,Month-to-month,90,No,Medium,2.432432432
Male,0,No,13,No,No,Fiber optic,Month-to-month,25,No,Medium,1.785714286
Female,0,No,9,Yes,Yes,Fiber optic,Month-to-month,83,Yes,New,8.3
Female,0,Yes,5,Yes,Yes,Fiber optic,Two year,81,No,New,13.5
Female,0,No,67,Yes,Yes,DSL,Two year,86,No,Loyal,1.264705882
Male,0,No,4,Yes,Yes,DSL,Two year,75,Yes,New,15
Female,0,No,1,Yes,Yes,DSL,Month-to-month,70,Yes,New,35
Female,0,Yes,31,Yes,No,DSL,Two year,20,Yes,Medium,0.625
Male,0,No,3,Yes,Yes,DSL,Two year,43,Yes,New,10.75
Female,0,Yes,4,Yes,No,DSL,One year,79,No,New,15.8
Female,0,No,33,Yes,No,DSL,Two year,95,No,Medium,2.794117647
Female,0,Yes,58,Yes,No,DSL,Month-to-month,25,No,Loyal,0.423728814
Male,0,Yes,25,Yes,No,DSL,Two year,25,No,Medium,0.961538462
Male,0,No,4,Yes,No,DSL,Month-to-month,76,Yes,New,15.2
Male,1,No,51,Yes,Yes,DSL,Month-to-month,94,No,Loyal,1.807692308
Male,0,No,19,No,Yes,Fiber optic,Month-to-month,25,No,Medium,1.25
Female,0,No,11,Yes,Yes,DSL,One year,44,Yes,New,3.666666667
Female,0,No,24,Yes,No,DSL,Month-to-month,56,No,Medium,2.24
Male,0,No,18,Yes,Yes,DSL,One year,74,No,Medium,3.894736842
Female,0,No,4,No,No,DSL,One year,24,Yes,New,4.8
Female,0,No,12,Yes,Yes,Fiber optic,Month-to-month,78,Yes,New,6
Male,1,No,19,Yes,No,DSL,Two year,88,Yes,Medium,4.4
Male,1,No,31,Yes,No,DSL,Month-to-month,97,No,Medium,3.03125
Male,1,No,61,Yes,No,DSL,Month-to-month,64,No,Loyal,1.032258065
Male,1,No,8,Yes,No,DSL,One year,70,No,New,7.777777778
Female,0,Yes,49,Yes,No,DSL,Month-to-month,87,No,Loyal,1.74
Male,0,No,5,No,No,Fiber optic,Month-to-month,51,Yes,New,8.5
Male,0,Yes,35,Yes,Yes,Fiber optic,Two year,73,No,Medium,2.027777778
Male,0,No,70,Yes,No,DSL,Month-to-month,116,Yes,Loyal,1.633802817
Male,0,No,1,Yes,No,Fiber optic,Two year,101,Yes,New,50.5
Female,0,No,31,Yes,No,DSL,Two year,88,No,Medium,2.75
Female,1,No,13,Yes,No,DSL,Month-to-month,74,Yes,Medium,5.285714286
Male,0,Yes,28,No,Yes,Fiber optic,Two year,51,No,Medium,1.75862069
Male,1,No,50,Yes,Yes,Fiber optic,Month-to-month,70,No,Loyal,1.37254902
Female,1,No,22,Yes,No,DSL,One year,20,No,Medium,0.869565217
Male,0,Yes,36,No,No,DSL,Month-to-month,61,No,Medium,1.648648649
Male,0,No,40,Yes,Yes,Fiber optic,Month-to-month,106,No,Medium,2.585365854
Male,0,Yes,19,Yes,No,DSL,Month-to-month,50,No,Medium,2.5
Female,0,Yes,4,Yes,Yes,DSL,Two year,81,Yes,New,16.2
Female,0,No,35,Yes,No,DSL,Two year,86,Yes,Medium,2.388888889
Female,0,No,20,Yes,Yes,Fiber optic,Month-to-month,69,No,Medium,3.285714286
Male,0,No,11,Yes,No,DSL,One year,20,No,New,1.666666667
Female,0,Yes,9,Yes,No,DSL,Two year,20,No,New,2
Female,0,Yes,71,Yes,No,DSL,Month-to-month,99,No,Loyal,1.375
Female,0,Yes,71,Yes,No,DSL,Two year,20,No,Loyal,0.277777778
Female,0,No,71,Yes,Yes,DSL,Two year,113,No,Loyal,1.569444444
Female,0,No,31,Yes,No,Fiber optic,Month-to-month,79,No,Medium,2.46875
Female,1,No,1,Yes,Yes,DSL,Month-to-month,70,Yes,New,35
Male,0,No,31,Yes,Yes,Fiber optic,Two year,76,No,Medium,2.375
Female,0,No,1,Yes,No,DSL,Two year,71,Yes,New,35.5
Male,0,No,1,Yes,Yes,Fiber optic,One year,69,Yes,New,34.5
Male,0,Yes,67,Yes,Yes,Fiber optic,Month-to-month,80,Yes,Loyal,1.176470588
Female,1,No,43,Yes,Yes,Fiber optic,Two year,94,No,Medium,2.136363636
Male,1,No,21,Yes,No,DSL,Month-to-month,87,No,Medium,3.954545455
Female,0,No,61,Yes,Yes,DSL,Month-to-month,106,No,Loyal,1.709677419
Male,0,Yes,6,Yes,No,DSL,Two year,25,No,New,3.571428571
Female,0,No,24,Yes,Yes,DSL,Two year,20,No,Medium,0.8
Male,0,No,39,Yes,Yes,Fiber optic,Month-to-month,81,No,Medium,2.025
Female,0,Yes,65,Yes,No,DSL,Month-to-month,25,No,Loyal,0.378787879
Female,0,No,1,Yes,Yes,DSL,Two year,86,Yes,New,43
Male,0,No,6,Yes,No,DSL,Month-to-month,88,No,New,12.57142857
Female,1,No,56,Yes,No,Fiber optic,Month-to-month,101,Yes,Loyal,1.771929825
Female,0,No,23,Yes,Yes,Fiber optic,Month-to-month,69,No,Medium,2.875
Male,0,No,34,Yes,No,DSL,Month-to-month,20,No,Medium,0.571428571
Male,0,No,21,Yes,No,DSL,Month-to-month,20,No,Medium,0.909090909
Male,0,No,62,Yes,Yes,DSL,One year,69,No,Loyal,1.095238095
Male,0,No,62,Yes,No,DSL,Two year,20,No,Loyal,0.317460317
Female,0,No,51,Yes,No,DSL,One year,112,No,Loyal,2.153846154
Male,0,No,18,Yes,No,Fiber optic,Two year,57,No,Medium,3
Female,0,No,34,Yes,Yes,Fiber optic,Month-to-month,74,Yes,Medium,2.114285714
Female,0,No,61,Yes,No,DSL,Month-to-month,94,No,Loyal,1.516129032
Male,1,No,2,Yes,No,Fiber optic,Month-to-month,50,No,New,16.66666667
Male,0,Yes,72,Yes,No,DSL,Month-to-month,55,No,Loyal,0.753424658
Female,0,No,53,Yes,Yes,Fiber optic,Month-to-month,110,No,Loyal,2.037037037
Male,0,No,6,Yes,No,DSL,Month-to-month,79,No,New,11.28571429
Female,0,No,24,Yes,Yes,Fiber optic,Two year,84,No,Medium,3.36
Male,0,Yes,68,Yes,Yes,Fiber optic,Month-to-month,71,No,Loyal,1.028985507
Female,0,Yes,47,No,No,DSL,One year,60,No,Medium,1.25
Male,1,No,47,Yes,Yes,Fiber optic,Month-to-month,86,Yes,Medium,1.791666667
Female,0,Yes,36,Yes,Yes,DSL,Two year,19,No,Medium,0.513513514
Female,0,Yes,61,Yes,Yes,DSL,One year,101,No,Loyal,1.629032258
Male,0,No,72,Yes,Yes,Fiber optic,Month-to-month,79,No,Loyal,1.082191781
Female,0,Yes,35,Yes,No,Fiber optic,Month-to-month,55,No,Medium,1.527777778
Female,0,No,25,Yes,No,DSL,One year,27,No,Medium,1.038461538
Male,1,No,35,Yes,Yes,DSL,Two year,101,Yes,Medium,2.805555556
Female,0,Yes,24,No,No,DSL,Month-to-month,58,No,Medium,2.32
Male,0,No,56,Yes,Yes,Fiber optic,Month-to-month,25,Yes,Loyal,0.438596491
Male,1,No,26,Yes,Yes,Fiber optic,Month-to-month,94,No,Medium,3.481481481
Female,0,No,72,Yes,No,DSL,Month-to-month,80,No,Loyal,1.095890411
Female,0,No,37,Yes,Yes,DSL,Month-to-month,65,No,Medium,1.710526316
Male,0,No,7,Yes,Yes,Fiber optic,Month-to-month,74,Yes,New,9.25
Male,0,No,69,Yes,No,Fiber optic,Month-to-month,79,Yes,Loyal,1.128571429
Male,0,Yes,8,Yes,No,Fiber optic,Month-to-month,20,No,New,2.222222222
Female,0,Yes,12,No,No,Fiber optic,Month-to-month,30,No,New,2.307692308
Male,0,Yes,44,Yes,No,Fiber optic,Month-to-month,26,No,Medium,0.577777778
Male,0,Yes,72,Yes,No,DSL,Month-to-month,81,No,Loyal,1.109589041
Male,0,No,56,Yes,No,DSL,Month-to-month,94,Yes,Loyal,1.649122807
Female,0,No,10,Yes,No,DSL,Two year,20,No,New,1.818181818
Male,1,No,1,Yes,No,DSL,Month-to-month,69,Yes,New,34.5
Male,0,Yes,47,Yes,No,DSL,Month-to-month,54,No,Medium,1.125
Male,0,No,44,Yes,Yes,Fiber optic,Two year,20,No,Medium,0.444444444
Male,0,No,3,Yes,No,DSL,Month-to-month,78,Yes,New,19.5
Female,0,No,8,Yes,Yes,Fiber optic,Two year,71,Yes,New,7.888888889
Male,0,No,16,Yes,Yes,Fiber optic,Month-to-month,21,No,Medium,1.235294118
Male,0,Yes,72,Yes,Yes,Fiber optic,Two year,82,No,Loyal,1.123287671
Female,0,No,1,Yes,No,DSL,One year,46,Yes,New,23
Female,1,No,71,Yes,No,DSL,Month-to-month,89,No,Loyal,1.236111111
Female,1,No,56,Yes,No,DSL,Two year,68,No,Loyal,1.192982456
Male,0,Yes,11,Yes,Yes,Fiber optic,Month-to-month,65,No,New,5.416666667
Female,0,No,60,Yes,No,DSL,One year,81,No,Loyal,1.327868852
Female,1,No,42,Yes,No,DSL,Two year,105,No,Medium,2.441860465
Female,0,No,2,Yes,Yes,DSL,One year,51,No,New,17
Female,0,No,9,Yes,No,DSL,One year,20,No,New,2
Male,0,No,1,Yes,No,Fiber optic,Two year,75,No,New,37.5
Male,0,Yes,52,No,No,Fiber optic,Month-to-month,50,No,Loyal,0.943396226
Male,1,No,35,Yes,No,DSL,One year,99,Yes,Medium,2.75
Male,0,Yes,20,Yes,No,Fiber optic,One year,19,Yes,Medium,0.904761905
Female,0,No,15,Yes,Yes,Fiber optic,Month-to-month,75,No,Medium,4.6875
Male,0,No,17,Yes,No,DSL,One year,71,No,Medium,3.944444444
Male,0,No,30,Yes,No,Fiber optic,Month-to-month,90,Yes,Medium,2.903225806
Female,0,No,1,Yes,Yes,Fiber optic,Month-to-month,96,No,New,48
Male,0,No,10,Yes,No,Fiber optic,Month-to-month,85,Yes,New,7.727272727
Female,0,No,13,Yes,No,DSL,Month-to-month,70,No,Medium,5
Male,0,No,4,Yes,Yes,DSL,Two year,100,Yes,New,20
Female,1,No,3,Yes,No,DSL,Month-to-month,70,Yes,New,17.5
Female,0,No,59,Yes,No,Fiber optic,Month-to-month,80,No,Loyal,1.333333333
Female,0,No,2,Yes,No,DSL,Month-to-month,70,Yes,New,23.33333333
Female,0,Yes,14,Yes,No,DSL,Month-to-month,81,No,Medium,5.4
Male,0,No,1,No,No,DSL,Month-to-month,25,Yes,New,12.5
Male,1,No,43,Yes,Yes,Fiber optic,Month-to-month,103,Yes,Medium,2.340909091
Female,0,No,16,Yes,Yes,Fiber optic,Month-to-month,75,No,Medium,4.411764706
Male,1,No,53,No,Yes,DSL,Two year,54,Yes,Loyal,1
Female,0,Yes,4,Yes,No,DSL,One year,25,No,New,5
Female,0,No,16,Yes,No,DSL,Month-to-month,75,No,Medium,4.411764706
Female,0,No,43,Yes,No,Fiber optic,Month-to-month,55,No,Medium,1.25
Male,1,No,8,Yes,Yes,Fiber optic,Month-to-month,81,Yes,New,9
Male,0,Yes,6,Yes,Yes,Fiber optic,One year,49,No,New,7
Female,0,No,72,Yes,No,DSL,Month-to-month,112,No,Loyal,1.534246575
Female,0,Yes,60,No,No,DSL,One year,50,No,Loyal,0.819672131
Male,0,Yes,0,Yes,Yes,Fiber optic,Month-to-month,20,No,,20
Female,0,No,55,Yes,No,DSL,Month-to-month,90,No,Loyal,1.607142857
Female,0,No,56,Yes,Yes,Fiber optic,Month-to-month,99,No,Loyal,1.736842105
Male,0,No,2,Yes,No,DSL,Month-to-month,62,Yes,New,20.66666667
Female,0,No,64,Yes,No,DSL,Two year,105,No,Loyal,1.615384615
Female,0,No,42,Yes,No,Fiber optic,Month-to-month,74,Yes,Medium,1.720930233
Female,0,Yes,5,Yes,Yes,DSL,Two year,49,No,New,8.166666667
Male,0,Yes,72,Yes,No,DSL,One year,117,No,Loyal,1.602739726
Female,1,No,33,Yes,Yes,Fiber optic,Month-to-month,81,Yes,Medium,2.382352941
Male,1,No,32,Yes,Yes,Fiber optic,Two year,85,Yes,Medium,2.575757576
Male,0,Yes,5,Yes,No,DSL,Month-to-month,20,No,New,3.333333333
Female,0,No,3,Yes,No,DSL,Month-to-month,74,Yes,New,18.5
Female,1,No,6,Yes,Yes,DSL,Two year,84,Yes,New,12
Male,0,No,69,Yes,Yes,Fiber optic,Month-to-month,106,Yes,Loyal,1.514285714
Female,0,No,13,Yes,No,DSL,One year,80,No,Medium,5.714285714
Male,0,Yes,22,Yes,No,DSL,Month-to-month,75,No,Medium,3.260869565
Male,0,No,61,Yes,No,DSL,Two year,70,No,Loyal,1.129032258
Female,1,No,33,No,Yes,DSL,One year,59,No,Medium,1.735294118
Male,0,No,41,Yes,Yes,Fiber optic,Two year,73,Yes,Medium,1.738095238
Female,0,No,45,Yes,Yes,Fiber optic,Month-to-month,113,No,Medium,2.456521739
Male,1,No,70,Yes,No,DSL,One year,90,No,Loyal,1.267605634
Male,0,Yes,55,Yes,Yes,DSL,One year,58,Yes,Loyal,1.035714286
Male,0,Yes,52,No,No,DSL,Two year,44,No,Loyal,0.830188679
Male,0,No,3,No,No,Fiber optic,Month-to-month,40,Yes,New,10
Female,0,No,30,Yes,Yes,Fiber optic,Two year,100,Yes,Medium,3.225806452
Male,1,No,70,No,No,DSL,Month-to-month,45,Yes,Loyal,0.633802817
Female,0,Yes,9,Yes,No,DSL,Month-to-month,93,No,New,9.3
Male,0,Yes,21,Yes,Yes,Fiber optic,Month-to-month,20,No,Medium,0.909090909
Female,0,Yes,55,Yes,No,DSL,Month-to-month,76,No,Loyal,1.357142857
Male,0,No,41,Yes,No,DSL,One year,65,No,Medium,1.547619048
Female,0,Yes,62,Yes,No,DSL,One year,26,No,Loyal,0.412698413
Female,0,No,1,Yes,No,DSL,Month-to-month,80,Yes,New,40
Female,1,No,67,Yes,No,DSL,Two year,55,No,Loyal,0.808823529
Female,0,No,63,Yes,Yes,Fiber optic,Month-to-month,80,No,Loyal,1.25
Male,0,No,38,Yes,No,DSL,Month-to-month,69,No,Medium,1.769230769
Female,0,No,70,No,Yes,Fiber optic,Month-to-month,58,No,Loyal,0.816901408
Male,0,Yes,38,Yes,Yes,Fiber optic,Month-to-month,20,No,Medium,0.512820513
Female,0,Yes,5,No,No,DSL,Month-to-month,30,No,New,5
Male,0,No,24,Yes,Yes,Fiber optic,Month-to-month,50,No,Medium,2
Male,0,No,16,Yes,No,DSL,Month-to-month,74,Yes,Medium,4.352941176
